route_id,service_id,trip_id,trip_headsign,direction_id,block_id
118-256,JAN17B-JANSU17-Sunday-02,44270922-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230718
118-256,JAN17B-JANSU17-Sunday-02,44270923-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230959
118-256,JAN17B-JANSU17-Sunday-02,44270924-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230805
118-256,JAN17B-JANSU17-Sunday-02,44270925-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230969
118-256,JAN17B-JANSU17-Sunday-02,44270926-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230805
118-256,JAN17B-JANSU17-Sunday-02,44270927-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230768
118-256,JAN17B-JANSU17-Sunday-02,44270928-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230718
118-256,JAN17B-JANSU17-Sunday-02,44270929-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230771
118-256,JAN17B-JANSU17-Sunday-02,44270930-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230771
118-256,JAN17B-JANSU17-Sunday-02,44270931-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230805
118-256,JAN17B-JANSU17-Sunday-02,44270932-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230969
118-256,JAN17B-JANSU17-Sunday-02,44270933-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230913
118-256,JAN17B-JANSU17-Sunday-02,44270934-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230913
118-256,JAN17B-JANSU17-Sunday-02,44270935-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230959
118-256,JAN17B-JANSU17-Sunday-02,44270936-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230771
118-256,JAN17B-JANSU17-Sunday-02,44270937-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230801
118-256,JAN17B-JANSU17-Sunday-02,44270938-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5231004
118-256,JAN17B-JANSU17-Sunday-02,44270939-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230838
118-256,JAN17B-JANSU17-Sunday-02,44270940-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230771
118-256,JAN17B-JANSU17-Sunday-02,44270941-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230913
118-256,JAN17B-JANSU17-Sunday-02,44270942-JAN17B-JANSU17-Sunday-02,"Hurdman",0,5230846
118-256,JAN17B-JANSU17-Sunday-02,44270943-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230959
118-256,JAN17B-JANSU17-Sunday-02,44270944-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230801
118-256,JAN17B-JANSU17-Sunday-02,44270945-JAN17B-JANSU17-Sunday-02,"Kanata",1,5231004
118-256,JAN17B-JANSU17-Sunday-02,44270946-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230805
118-256,JAN17B-JANSU17-Sunday-02,44270947-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230768
118-256,JAN17B-JANSU17-Sunday-02,44270948-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230913
118-256,JAN17B-JANSU17-Sunday-02,44270949-JAN17B-JANSU17-Sunday-02,"Kanata",1,5230913
124-256,JAN17B-JANSU17-Sunday-02,44270950-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270951-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230853
124-256,JAN17B-JANSU17-Sunday-02,44270952-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230853
124-256,JAN17B-JANSU17-Sunday-02,44270953-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230853
124-256,JAN17B-JANSU17-Sunday-02,44270954-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230916
124-256,JAN17B-JANSU17-Sunday-02,44270955-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230916
124-256,JAN17B-JANSU17-Sunday-02,44270956-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230809
124-256,JAN17B-JANSU17-Sunday-02,44270957-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230809
124-256,JAN17B-JANSU17-Sunday-02,44270958-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270959-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270960-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270961-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270962-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270963-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270964-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270965-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230853
124-256,JAN17B-JANSU17-Sunday-02,44270966-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230853
124-256,JAN17B-JANSU17-Sunday-02,44270967-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230853
124-256,JAN17B-JANSU17-Sunday-02,44270968-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230916
124-256,JAN17B-JANSU17-Sunday-02,44270969-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230916
124-256,JAN17B-JANSU17-Sunday-02,44270970-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230809
124-256,JAN17B-JANSU17-Sunday-02,44270971-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230809
124-256,JAN17B-JANSU17-Sunday-02,44270972-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270973-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270974-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270975-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270976-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
124-256,JAN17B-JANSU17-Sunday-02,44270977-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230843
126-256,JAN17B-JANSU17-Sunday-02,44270978-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230825
126-256,JAN17B-JANSU17-Sunday-02,44270979-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230821
126-256,JAN17B-JANSU17-Sunday-02,44270980-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230924
126-256,JAN17B-JANSU17-Sunday-02,44270981-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230916
126-256,JAN17B-JANSU17-Sunday-02,44270982-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230916
126-256,JAN17B-JANSU17-Sunday-02,44270983-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230987
126-256,JAN17B-JANSU17-Sunday-02,44270984-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230984
126-256,JAN17B-JANSU17-Sunday-02,44270985-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230854
126-256,JAN17B-JANSU17-Sunday-02,44270986-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230918
126-256,JAN17B-JANSU17-Sunday-02,44270987-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230836
126-256,JAN17B-JANSU17-Sunday-02,44270988-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230821
126-256,JAN17B-JANSU17-Sunday-02,44270989-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230791
126-256,JAN17B-JANSU17-Sunday-02,44270990-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230836
126-256,JAN17B-JANSU17-Sunday-02,44270991-JAN17B-JANSU17-Sunday-02,"Blair",1,5230836
126-256,JAN17B-JANSU17-Sunday-02,44270992-JAN17B-JANSU17-Sunday-02,"Blair",1,5230825
126-256,JAN17B-JANSU17-Sunday-02,44270993-JAN17B-JANSU17-Sunday-02,"Blair",1,5230821
126-256,JAN17B-JANSU17-Sunday-02,44270994-JAN17B-JANSU17-Sunday-02,"Blair",1,5230924
126-256,JAN17B-JANSU17-Sunday-02,44270995-JAN17B-JANSU17-Sunday-02,"Blair",1,5230916
126-256,JAN17B-JANSU17-Sunday-02,44270996-JAN17B-JANSU17-Sunday-02,"Blair",1,5230916
126-256,JAN17B-JANSU17-Sunday-02,44270997-JAN17B-JANSU17-Sunday-02,"Blair",1,5230987
126-256,JAN17B-JANSU17-Sunday-02,44270998-JAN17B-JANSU17-Sunday-02,"Blair",1,5230984
126-256,JAN17B-JANSU17-Sunday-02,44270999-JAN17B-JANSU17-Sunday-02,"Blair",1,5230854
126-256,JAN17B-JANSU17-Sunday-02,44271000-JAN17B-JANSU17-Sunday-02,"Blair",1,5230918
126-256,JAN17B-JANSU17-Sunday-02,44271001-JAN17B-JANSU17-Sunday-02,"Blair",1,5230836
126-256,JAN17B-JANSU17-Sunday-02,44271002-JAN17B-JANSU17-Sunday-02,"Blair",1,5230821
126-256,JAN17B-JANSU17-Sunday-02,44271003-JAN17B-JANSU17-Sunday-02,"Blair",1,5230791
124-256,JAN17B-JANSU17-Sunday-02,44271004-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271005-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271006-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271007-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271008-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271009-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271010-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271011-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230983
124-256,JAN17B-JANSU17-Sunday-02,44271012-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230983
124-256,JAN17B-JANSU17-Sunday-02,44271013-JAN17B-JANSU17-Sunday-02,"Beacon Hill",0,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271014-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271015-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271016-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230992
124-256,JAN17B-JANSU17-Sunday-02,44271017-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271018-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271019-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271020-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230811
124-256,JAN17B-JANSU17-Sunday-02,44271021-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230983
124-256,JAN17B-JANSU17-Sunday-02,44271022-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230983
124-256,JAN17B-JANSU17-Sunday-02,44271023-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230992
126-256,JAN17B-JANSU17-Sunday-02,44271024-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230836
126-256,JAN17B-JANSU17-Sunday-02,44271025-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230864
126-256,JAN17B-JANSU17-Sunday-02,44271026-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230791
126-256,JAN17B-JANSU17-Sunday-02,44271027-JAN17B-JANSU17-Sunday-02,"Pineview",0,5230836
126-256,JAN17B-JANSU17-Sunday-02,44271028-JAN17B-JANSU17-Sunday-02,"Blair",1,5230836
126-256,JAN17B-JANSU17-Sunday-02,44271029-JAN17B-JANSU17-Sunday-02,"Blair",1,5230864
126-256,JAN17B-JANSU17-Sunday-02,44271030-JAN17B-JANSU17-Sunday-02,"Blair",1,5230791
126-256,JAN17B-JANSU17-Sunday-02,44271031-JAN17B-JANSU17-Sunday-02,"Blair",1,5230836
95-256,JAN17B-JANSU17-Sunday-02,44271032-JAN17B-JANSU17-Sunday-02,"Barrhaven Centre",1,5230965
131-256,JAN17B-JANSU17-Sunday-02,44271033-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230987
131-256,JAN17B-JANSU17-Sunday-02,44271034-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230917
131-256,JAN17B-JANSU17-Sunday-02,44271035-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230754
131-256,JAN17B-JANSU17-Sunday-02,44271036-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230987
131-256,JAN17B-JANSU17-Sunday-02,44271037-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230917
131-256,JAN17B-JANSU17-Sunday-02,44271038-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230988
131-256,JAN17B-JANSU17-Sunday-02,44271039-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230754
131-256,JAN17B-JANSU17-Sunday-02,44271040-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230753
131-256,JAN17B-JANSU17-Sunday-02,44271041-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230988
131-256,JAN17B-JANSU17-Sunday-02,44271042-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230754
131-256,JAN17B-JANSU17-Sunday-02,44271043-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230986
131-256,JAN17B-JANSU17-Sunday-02,44271044-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230917
131-256,JAN17B-JANSU17-Sunday-02,44271045-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230984
131-256,JAN17B-JANSU17-Sunday-02,44271046-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230754
131-256,JAN17B-JANSU17-Sunday-02,44271047-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230754
131-256,JAN17B-JANSU17-Sunday-02,44271048-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230988
131-256,JAN17B-JANSU17-Sunday-02,44271049-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230916
131-256,JAN17B-JANSU17-Sunday-02,44271050-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230984
131-256,JAN17B-JANSU17-Sunday-02,44271051-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271052-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230813
131-256,JAN17B-JANSU17-Sunday-02,44271053-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271054-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271055-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230987
131-256,JAN17B-JANSU17-Sunday-02,44271056-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230917
131-256,JAN17B-JANSU17-Sunday-02,44271057-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230813
131-256,JAN17B-JANSU17-Sunday-02,44271058-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230984
131-256,JAN17B-JANSU17-Sunday-02,44271059-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230917
131-256,JAN17B-JANSU17-Sunday-02,44271060-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230988
131-256,JAN17B-JANSU17-Sunday-02,44271061-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230960
131-256,JAN17B-JANSU17-Sunday-02,44271062-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230916
131-256,JAN17B-JANSU17-Sunday-02,44271063-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230986
131-256,JAN17B-JANSU17-Sunday-02,44271064-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271065-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230988
131-256,JAN17B-JANSU17-Sunday-02,44271066-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230754
131-256,JAN17B-JANSU17-Sunday-02,44271067-JAN17B-JANSU17-Sunday-02,"Convent Glen",0,5230986
131-256,JAN17B-JANSU17-Sunday-02,44271068-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271069-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271070-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230960
131-256,JAN17B-JANSU17-Sunday-02,44271071-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230984
131-256,JAN17B-JANSU17-Sunday-02,44271072-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230816
131-256,JAN17B-JANSU17-Sunday-02,44271073-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230813
131-256,JAN17B-JANSU17-Sunday-02,44271074-JAN17B-JANSU17-Sunday-02,"Chapel Hill",1,5230754
14-256,JAN17B-JANSU17-Sunday-02,44271075-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5231001
14-256,JAN17B-JANSU17-Sunday-02,44271076-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5231023
14-256,JAN17B-JANSU17-Sunday-02,44271077-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230981
14-256,JAN17B-JANSU17-Sunday-02,44271078-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230850
14-256,JAN17B-JANSU17-Sunday-02,44271079-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271080-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230938
14-256,JAN17B-JANSU17-Sunday-02,44271081-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230841
14-256,JAN17B-JANSU17-Sunday-02,44271082-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230837
14-256,JAN17B-JANSU17-Sunday-02,44271083-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271084-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230981
14-256,JAN17B-JANSU17-Sunday-02,44271085-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230850
14-256,JAN17B-JANSU17-Sunday-02,44271086-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271087-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230938
14-256,JAN17B-JANSU17-Sunday-02,44271088-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230937
14-256,JAN17B-JANSU17-Sunday-02,44271089-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271090-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271091-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230841
14-256,JAN17B-JANSU17-Sunday-02,44271092-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230843
14-256,JAN17B-JANSU17-Sunday-02,44271093-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230937
14-256,JAN17B-JANSU17-Sunday-02,44271094-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230983
14-256,JAN17B-JANSU17-Sunday-02,44271095-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230857
14-256,JAN17B-JANSU17-Sunday-02,44271096-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230857
14-256,JAN17B-JANSU17-Sunday-02,44271097-JAN17B-JANSU17-Sunday-02,"Carlington",1,5231023
14-256,JAN17B-JANSU17-Sunday-02,44271098-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230936
14-256,JAN17B-JANSU17-Sunday-02,44271099-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230983
14-256,JAN17B-JANSU17-Sunday-02,44271100-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230857
14-256,JAN17B-JANSU17-Sunday-02,44271101-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230837
14-256,JAN17B-JANSU17-Sunday-02,44271102-JAN17B-JANSU17-Sunday-02,"Carlington",1,5231001
14-256,JAN17B-JANSU17-Sunday-02,44271103-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230861
14-256,JAN17B-JANSU17-Sunday-02,44271104-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230991
14-256,JAN17B-JANSU17-Sunday-02,44271105-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230991
14-256,JAN17B-JANSU17-Sunday-02,44271106-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230843
14-256,JAN17B-JANSU17-Sunday-02,44271107-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230857
14-256,JAN17B-JANSU17-Sunday-02,44271108-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230841
172-256,JAN17B-JANSU17-Sunday-02,44271109-JAN17B-JANSU17-Sunday-02,"Lincoln Fields",0,5230794
172-256,JAN17B-JANSU17-Sunday-02,44271110-JAN17B-JANSU17-Sunday-02,"Bayshore",1,5231007
14-256,JAN17B-JANSU17-Sunday-02,44271111-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230810
14-256,JAN17B-JANSU17-Sunday-02,44271112-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5231012
14-256,JAN17B-JANSU17-Sunday-02,44271113-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230849
14-256,JAN17B-JANSU17-Sunday-02,44271114-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230856
14-256,JAN17B-JANSU17-Sunday-02,44271115-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230839
14-256,JAN17B-JANSU17-Sunday-02,44271116-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230810
14-256,JAN17B-JANSU17-Sunday-02,44271117-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230861
14-256,JAN17B-JANSU17-Sunday-02,44271118-JAN17B-JANSU17-Sunday-02,"Carlington",1,5231012
14-256,JAN17B-JANSU17-Sunday-02,44271119-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230849
14-256,JAN17B-JANSU17-Sunday-02,44271120-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230981
14-256,JAN17B-JANSU17-Sunday-02,44271121-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230991
14-256,JAN17B-JANSU17-Sunday-02,44271122-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230991
14-256,JAN17B-JANSU17-Sunday-02,44271123-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230812
14-256,JAN17B-JANSU17-Sunday-02,44271124-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230849
14-256,JAN17B-JANSU17-Sunday-02,44271125-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230836
14-256,JAN17B-JANSU17-Sunday-02,44271126-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230842
14-256,JAN17B-JANSU17-Sunday-02,44271127-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230993
14-256,JAN17B-JANSU17-Sunday-02,44271128-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5231014
14-256,JAN17B-JANSU17-Sunday-02,44271129-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230810
14-256,JAN17B-JANSU17-Sunday-02,44271130-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230836
14-256,JAN17B-JANSU17-Sunday-02,44271131-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230856
14-256,JAN17B-JANSU17-Sunday-02,44271132-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230839
14-256,JAN17B-JANSU17-Sunday-02,44271133-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230810
14-256,JAN17B-JANSU17-Sunday-02,44271134-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230849
14-256,JAN17B-JANSU17-Sunday-02,44271135-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230852
14-256,JAN17B-JANSU17-Sunday-02,44271136-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230852
14-256,JAN17B-JANSU17-Sunday-02,44271137-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230848
14-256,JAN17B-JANSU17-Sunday-02,44271138-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230848
14-256,JAN17B-JANSU17-Sunday-02,44271139-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5231017
14-256,JAN17B-JANSU17-Sunday-02,44271140-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230812
14-256,JAN17B-JANSU17-Sunday-02,44271141-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230852
14-256,JAN17B-JANSU17-Sunday-02,44271142-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230852
14-256,JAN17B-JANSU17-Sunday-02,44271143-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230848
14-256,JAN17B-JANSU17-Sunday-02,44271144-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230993
14-256,JAN17B-JANSU17-Sunday-02,44271145-JAN17B-JANSU17-Sunday-02,"Carlington",1,5231014
7-256,JAN17B-JANSU17-Sunday-02,44271146-JAN17B-JANSU17-Sunday-02,"Carleton",0,5230852
7-256,JAN17B-JANSU17-Sunday-02,44271147-JAN17B-JANSU17-Sunday-02,"Carleton",0,5230824
7-256,JAN17B-JANSU17-Sunday-02,44271148-JAN17B-JANSU17-Sunday-02,"St-Laurent",1,5230852
14-256,JAN17B-JANSU17-Sunday-02,44271149-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230937
14-256,JAN17B-JANSU17-Sunday-02,44271150-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271151-JAN17B-JANSU17-Sunday-02,"St-Laurent",0,5230855
14-256,JAN17B-JANSU17-Sunday-02,44271152-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230849
14-256,JAN17B-JANSU17-Sunday-02,44271153-JAN17B-JANSU17-Sunday-02,"Carlington",1,5230848
14-256,JAN17B-JANSU17-Sunday-02,44271154-JAN17B-JANSU17-Sunday-02,"Carlington",1,5231017
146-256,JAN17B-JANSU17-Sunday-02,44271155-JAN17B-JANSU17-Sunday-02,"South Keys",0,5231019
146-256,JAN17B-JANSU17-Sunday-02,44271156-JAN17B-JANSU17-Sunday-02,"South Keys",0,5231019
